"","CASE_ID","GPS_NAC_ADOPTER","SURVEY_SOURCE","STATE","HOME","INST_QOTE_LSE_TEXT_CLND","MOTIVE1","MOTIVE2","MOTIVE3","MOTIVE4","MOTIVE5"
"1008",2350,3,2,4,NA,1,5,3,4,4,4
"1009",2351,3,2,4,NA,1,5,1,3,5,5
"1010",2352,3,2,4,NA,0,5,5,4,5,4
"1011",2353,3,2,4,NA,0,5,3,2,2,2
"1012",2354,3,2,4,NA,0,5,1,3,5,5
"1013",2355,3,2,4,NA,1,5,1,3,4,4
"1014",2356,3,2,4,NA,2,5,1,2,5,4
"1015",2357,3,2,2,NA,1,5,4,4,4,4
"1016",2358,3,2,1,NA,0,4,5,4,4,3
"1017",2359,3,2,4,NA,2,5,5,5,5,5
"1018",2360,3,2,4,NA,1,3,4,3,5,5
"1019",2361,3,2,4,NA,2,5,5,2,4,3
"1020",2362,3,2,4,NA,1,5,1,3,5,3
"1021",2363,3,2,4,NA,3,5,5,4,5,3
"1022",2364,3,2,4,NA,2,5,4,3,5,4
"1023",2365,3,2,3,NA,1,5,4,4,4,3
"1024",2366,3,2,4,NA,2,5,3,2,3,3
"1025",2367,3,2,4,NA,1,5,1,4,5,5
"1026",2368,3,2,4,NA,4,5,3,5,4,5
"1027",2369,3,2,4,NA,2,5,5,5,5,5
"1028",2370,3,2,4,NA,1,5,3,4,5,3
"1029",2371,3,2,4,NA,0,3,3,3,3,5
"1030",2372,3,2,4,NA,0,5,5,3,4,3
"1031",2373,3,2,4,NA,NA,5,4,4,5,4
"1032",2374,3,2,2,NA,3,5,5,3,5,4
"1033",2375,3,2,4,NA,1,4,1,3,3,5
"1034",2376,3,2,4,NA,1,5,1,3,5,5
"1035",2377,3,2,2,NA,1,5,3,3,5,2
"1036",2378,3,2,2,NA,1,5,1,4,4,4
"1037",2379,3,2,2,NA,1,5,4,4,5,4
"1038",2380,3,2,4,NA,3,5,98,4,5,5
"1039",2381,3,2,4,NA,1,5,3,2,5,4
"1040",2382,3,2,4,NA,1,5,5,2,4,4
"1041",2383,3,2,4,NA,1,5,4,2,5,2
"1042",2384,3,2,4,NA,0,3,3,2,2,4
"1043",2385,3,2,2,NA,0,3,3,4,2,5
"1044",2386,3,2,2,NA,0,5,1,1,5,2
"1045",2387,3,2,4,NA,0,5,5,4,5,5
"1046",2388,3,2,4,NA,0,5,1,4,5,3
"1047",2389,3,2,4,NA,0,5,1,3,5,4
"1048",2390,3,2,4,NA,0,5,4,3,5,3
"1049",2391,3,2,4,NA,1,5,3,5,5,5
"1050",2392,3,2,4,NA,3,5,3,4,5,5
"1051",2393,3,2,4,NA,0,5,1,3,5,4
"1052",2394,3,2,4,NA,1,5,3,4,5,5
"1053",2395,3,2,4,NA,1,5,5,4,98,98
"1054",2396,3,2,4,NA,1,5,1,3,4,4
"1055",2397,3,2,2,NA,1,5,4,3,4,4
"1056",2398,3,2,4,NA,3,5,4,3,5,4
"1057",2399,3,2,4,NA,0,5,4,4,5,5
"1058",2400,3,2,1,NA,1,4,1,2,5,4
"1059",2401,3,2,4,NA,0,5,4,4,4,4
"1060",2402,3,2,4,NA,0,4,4,2,3,2
"1061",2403,3,2,4,NA,1,4,2,2,4,3
"1062",2404,3,2,4,NA,2,5,1,1,3,4
"1063",2405,3,2,2,NA,1,5,1,4,4,4
"1064",2406,3,2,4,NA,1,5,5,4,4,5
"1065",2407,3,2,4,NA,1,5,2,4,5,3
"1066",2408,3,2,4,NA,1,5,99,99,99,99
"1067",2409,3,2,4,NA,1,4,98,3,4,98
"1068",2410,3,2,4,NA,1,5,1,4,5,4
"1069",2411,3,2,4,NA,1,5,1,1,4,4
"1070",2412,3,2,4,NA,0,4,1,4,4,4
"1071",2413,3,2,4,NA,1,5,3,2,5,5
"1072",2414,3,2,2,NA,1,5,1,3,4,2
"1073",2415,3,2,4,NA,1,4,4,2,4,4
"1074",2416,3,2,4,NA,0,5,5,5,4,5
"1075",2417,3,2,1,NA,1,5,5,4,5,2
"1076",2418,3,2,4,NA,3,5,5,5,5,4
"1077",2419,3,2,4,NA,0,5,5,3,4,3
"1078",2420,3,2,4,NA,1,5,3,5,5,5
"1079",2421,3,2,4,NA,2,5,5,5,5,5
"1080",2422,3,2,4,NA,1,4,1,3,3,4
"1081",2423,3,2,1,NA,1,5,3,3,4,4
"1082",2424,3,2,4,NA,0,3,4,4,4,5
"1083",2425,3,2,4,NA,1,2,1,3,4,5
"1084",2426,3,2,4,NA,1,3,2,2,3,3
"1085",2427,3,2,2,NA,1,5,1,5,5,5
"1086",2428,3,2,1,NA,1,5,2,3,5,3
"1087",2429,3,2,4,NA,2,3,2,3,3,3
"1088",2430,3,2,4,NA,0,5,5,3,5,5
"1089",2431,3,2,4,NA,1,5,1,4,3,4
"1090",2432,3,2,4,NA,1,4,4,3,4,4
"1091",2433,3,2,4,NA,0,5,3,3,5,5
"1092",2434,3,2,1,NA,1,5,4,3,4,5
"1093",2435,3,2,4,NA,1,5,4,4,4,4
"1094",2436,3,2,4,NA,2,4,4,3,5,4
"1095",2437,3,2,4,NA,0,4,98,2,4,3
"1096",2438,3,2,4,NA,1,4,4,4,4,4
"1097",2439,3,2,4,NA,5,5,5,3,5,3
"1098",2440,3,2,4,NA,4,5,4,4,5,4
"1099",2441,3,2,4,NA,1,5,1,1,5,5
"1100",2442,3,2,2,NA,1,4,5,3,3,3
"1101",2443,3,2,4,NA,1,5,5,4,5,4
"1102",2444,3,2,4,NA,1,5,5,4,4,4
"1103",2445,3,2,4,NA,1,5,1,1,5,5
"1104",2446,3,2,4,NA,0,5,5,4,5,4
"1105",2447,3,2,4,NA,0,5,4,1,5,5
"1106",2448,3,2,4,NA,1,5,5,3,5,5
"1107",2449,3,2,4,NA,0,5,5,5,5,4
"1108",2450,3,2,4,NA,2,5,4,3,5,5
"1109",2451,3,2,4,NA,1,5,1,4,5,5
"1110",2452,3,2,4,NA,1,4,3,2,4,3
"1111",2453,3,2,4,NA,1,5,1,3,5,3
"1112",2454,3,2,1,NA,0,5,1,5,5,4
"1113",2455,3,2,4,NA,1,4,98,3,4,4
"1114",2456,3,2,4,NA,5,5,4,1,5,3
"1115",2457,3,2,4,NA,0,5,5,3,4,5
"1116",2458,3,2,2,NA,0,5,1,5,5,5
"1117",2459,3,2,4,NA,1,5,5,5,5,5
"1118",2460,3,2,4,NA,2,5,4,2,5,4
"1119",2461,3,2,4,NA,0,5,5,5,5,5
"1120",2462,3,2,4,NA,2,5,4,3,5,5
"1121",2463,3,2,4,NA,0,4,2,2,2,5
"1122",2464,3,2,4,NA,1,5,5,3,4,4
"1123",2465,3,2,4,NA,2,4,4,3,3,5
"1124",2466,3,2,4,NA,2,5,5,5,5,3
"1125",2467,3,2,4,NA,0,5,4,3,4,5
"1126",2468,3,2,4,NA,2,5,2,3,5,5
"1127",2469,3,2,3,NA,0,5,3,3,5,3
"1128",2470,3,2,4,NA,0,5,5,3,5,5
"1129",2471,3,2,2,NA,1,5,3,4,4,5
"1130",2472,3,2,4,NA,2,5,5,1,4,1
"1131",2473,3,2,4,NA,0,5,5,5,3,5
"1132",2474,3,2,4,NA,0,5,2,1,5,1
"1133",2475,3,2,4,NA,2,4,1,4,4,4
"1134",2476,3,2,2,NA,0,5,5,3,5,5
"1135",2477,3,2,4,NA,1,5,5,3,5,2
"1136",2478,3,2,4,NA,0,4,1,4,4,4
"1137",2479,3,2,4,NA,2,4,4,4,4,5
"1138",2480,3,2,4,NA,1,5,4,5,5,5
"1139",2481,3,2,4,NA,0,4,4,1,2,1
"1140",2482,3,2,4,NA,0,5,5,5,5,5
"1141",2483,3,2,4,NA,1,5,5,4,5,5
"1142",2484,3,2,4,NA,2,5,98,5,5,5
"1143",2485,3,2,4,NA,0,5,1,5,5,5
"1144",2486,3,2,1,NA,0,5,5,5,5,5
"1145",2487,3,2,1,NA,0,5,5,5,5,5
"1146",2488,3,2,4,NA,5,5,5,5,4,5
"1147",2489,3,2,4,NA,NA,5,5,4,5,5
"1148",2490,3,2,4,NA,2,4,4,2,4,4
"1149",2491,3,2,4,NA,0,5,1,4,5,5
"1150",2492,3,2,4,NA,1,5,2,4,4,5
"1151",2493,3,2,4,NA,0,5,5,5,5,3
"1152",2494,3,2,1,NA,1,4,1,1,4,4
"1153",2495,3,2,4,NA,0,5,5,5,5,5
"1154",2496,3,2,4,NA,0,5,1,1,5,5
"1155",2497,3,2,3,NA,0,5,5,2,5,4
"1156",2498,3,2,4,NA,0,4,1,3,4,5
"1157",2499,3,2,4,NA,0,5,1,1,5,4
"1158",2500,3,2,2,NA,0,4,3,3,3,4
"1159",2501,3,2,1,NA,0,5,98,4,5,98
"1160",2502,3,2,3,NA,1,5,4,3,4,5
"1161",2503,3,2,4,NA,0,5,1,1,2,3
"1162",2504,3,2,2,NA,1,4,1,3,3,3
"1163",2505,3,2,4,NA,0,5,5,5,5,5
"1164",2506,3,2,4,NA,0,4,4,3,4,5
"1165",2507,3,2,4,NA,1,5,5,4,5,5
"1166",2508,3,2,2,NA,1,5,1,5,5,4
"1167",2509,3,2,4,NA,2,5,3,3,5,5
"1168",2510,3,2,2,NA,1,5,1,4,4,4
"1169",2511,3,2,4,NA,2,5,5,5,5,5
"1170",2512,3,2,4,NA,1,4,3,3,5,5
"1171",2513,3,2,4,NA,0,5,5,5,5,5
"1172",2514,3,2,4,NA,2,5,4,3,5,4
"1173",2515,3,2,4,NA,1,5,3,3,5,4
"1174",2516,3,2,4,NA,0,5,4,4,5,2
"1175",2517,3,2,3,NA,1,5,4,4,4,5
"1176",2518,3,2,4,NA,1,5,4,3,5,4
"1177",2519,3,2,4,NA,1,4,4,3,4,4
"1178",2520,3,2,4,NA,0,5,99,4,5,5
"1179",2521,3,2,4,NA,1,4,1,2,4,4
"1180",2522,3,2,4,NA,1,5,3,4,4,4
"1181",2523,3,2,4,NA,0,5,5,3,5,4
"1182",2524,3,2,2,NA,0,5,2,2,5,5
"1183",2525,3,2,2,NA,1,4,1,3,3,5
"1184",2526,3,2,2,NA,1,5,3,4,4,4
"1185",2527,3,2,4,NA,1,5,1,4,5,5
"1186",2528,3,2,4,NA,1,5,4,2,4,3
"1187",2529,3,2,4,NA,0,5,98,98,5,1
"1188",2530,3,2,2,NA,0,4,4,4,5,5
"1189",2531,3,2,4,NA,1,5,4,3,3,5
"1190",2532,3,2,4,NA,1,5,1,2,4,3
"1191",2533,3,2,4,NA,0,5,5,5,5,5
"1192",2534,3,2,4,NA,0,5,3,4,5,5
"1193",2535,3,2,4,NA,1,5,5,5,5,5
"1194",2536,3,2,1,NA,1,3,1,2,2,5
"1195",2537,3,2,4,NA,1,5,1,1,5,5
"1196",2538,3,2,4,NA,1,4,1,5,5,5
"1197",2539,3,2,4,NA,1,5,4,2,3,1
"1198",2540,3,2,4,NA,1,5,5,2,5,5
"1199",2541,3,2,4,NA,1,5,1,2,5,5
"1200",2542,3,2,4,NA,0,3,4,3,4,4
"1201",2543,3,2,4,NA,2,5,1,1,5,5
"1202",2544,3,2,2,NA,1,5,4,4,4,4
"1203",2545,3,2,4,NA,1,5,98,98,5,3
"1204",2546,3,2,2,NA,1,5,5,5,5,5
"1205",2547,3,2,4,NA,4,2,2,1,1,5
"1206",2548,3,2,4,NA,1,5,5,4,5,5
"1207",2549,3,2,2,NA,2,5,98,2,5,5
"1208",2550,3,2,4,NA,1,5,2,3,3,4
"1209",2551,3,2,4,NA,0,5,4,4,5,4
"1210",2552,3,2,2,NA,1,3,3,3,4,4
"1211",2553,3,2,4,NA,1,5,4,3,5,4
"1212",2554,3,2,4,NA,1,5,1,1,1,5
"1213",2555,3,2,4,NA,1,5,98,5,5,5
"1214",2556,3,2,4,NA,1,5,1,1,5,4
"1215",2557,3,2,4,NA,0,5,1,1,5,5
"1216",2558,3,2,4,NA,0,5,5,4,4,3
"1217",2559,3,2,4,NA,2,5,4,3,5,4
"1218",2560,3,2,4,NA,2,5,4,4,3,1
"1219",2561,3,2,4,NA,1,5,5,5,5,5
"1220",2562,3,2,1,NA,1,5,98,5,2,4
"1221",2563,3,2,2,NA,1,5,4,3,4,3
"1222",2564,3,2,4,NA,1,2,1,1,4,5
"1223",2565,3,2,4,NA,1,5,3,5,5,5
"1224",2566,3,2,1,NA,1,5,1,1,4,5
"1225",2567,3,2,4,NA,1,5,3,3,4,5
"1226",2568,3,2,4,NA,1,4,4,4,4,4
"1227",2569,3,2,1,NA,0,5,98,5,5,5
"1228",2570,3,2,1,NA,2,3,5,5,4,4
"1229",2571,3,2,4,NA,0,2,1,1,1,5
"1230",2572,3,2,4,NA,1,5,1,3,5,4
"1231",2573,3,2,1,NA,1,3,1,4,2,4
"1232",2574,3,2,3,NA,1,5,2,3,4,1
"1233",2575,3,2,4,NA,1,5,1,3,3,3
"1234",2576,3,2,4,NA,0,5,3,2,4,5
"1235",2577,3,2,4,NA,1,5,5,4,5,5
"1236",2578,3,2,4,NA,2,5,4,4,5,4
"1237",2579,3,2,4,NA,0,5,1,3,5,5
"1238",2580,3,2,4,NA,1,5,1,3,5,5
"1239",2581,3,2,4,NA,1,5,1,3,5,4
"1240",2582,3,2,2,NA,0,5,5,4,5,5
"1241",2583,3,2,4,NA,1,4,2,2,4,5
"1242",2584,3,2,4,NA,3,5,5,3,3,3
"1243",2586,3,2,4,NA,1,5,1,3,5,5
"1244",2587,3,2,4,NA,3,5,4,2,5,5
"1245",2588,3,2,2,NA,1,5,1,1,5,5
"1246",2589,3,2,4,NA,0,5,3,3,5,1
"1247",2590,3,2,4,NA,1,5,5,2,5,5
"1248",2591,3,2,4,NA,3,5,5,5,5,5
"1249",2592,3,2,4,NA,3,5,5,4,5,2
"1250",2593,3,2,4,NA,2,5,5,5,5,5
"1251",2594,3,2,4,NA,2,5,5,3,5,5
"1252",2595,3,2,4,NA,3,4,4,1,4,5
"1253",2596,3,2,4,NA,3,5,1,4,5,4
"1254",2597,3,2,4,NA,0,5,1,3,5,4
"1255",2598,3,2,4,NA,0,5,1,3,4,4
"1256",2599,3,2,4,NA,0,5,5,5,5,5
"1257",2600,3,2,4,NA,2,5,5,5,5,3
"1258",2601,3,2,4,NA,0,4,1,4,4,4
"1259",2602,3,2,4,NA,0,5,4,4,4,1
"1260",2603,3,2,4,NA,3,5,5,3,4,5
"1261",2604,3,2,4,NA,1,4,4,2,4,4
"1262",2605,3,2,4,NA,1,5,4,3,5,3
"1263",2606,3,2,4,NA,1,4,4,2,4,4
"1264",2607,3,2,4,NA,1,4,1,2,4,5
"1265",2608,3,2,4,NA,0,5,1,4,5,5
"1266",2609,3,2,4,NA,1,5,4,4,5,4
"1267",2610,3,2,4,NA,1,5,3,3,5,5
"1268",2611,3,2,4,NA,1,5,3,1,5,4
"1269",2612,3,2,1,NA,NA,4,3,98,5,98
"1270",2613,3,2,1,NA,0,5,5,4,4,3
"1271",2614,3,2,4,NA,1,5,4,5,5,5
"1272",2615,3,2,1,NA,NA,5,99,98,5,5
"1273",2616,3,2,4,NA,0,5,1,1,5,5
"1274",2617,3,2,4,NA,1,5,4,5,5,4
"1275",2618,3,2,4,NA,0,5,1,3,5,4
"1276",2619,3,2,4,NA,1,4,2,2,4,4
"1277",2620,3,2,1,NA,2,5,2,3,4,5
"1278",2621,3,2,4,NA,1,5,5,5,5,4
"1279",2622,3,2,4,NA,1,5,5,5,5,5
"1280",2623,3,2,4,NA,1,5,3,3,4,2
"1281",2624,3,2,4,NA,0,5,5,4,5,3
"1282",2625,3,2,1,NA,1,5,3,5,5,5
"1283",2626,3,2,4,NA,1,5,98,4,5,5
"1284",2627,3,2,4,NA,2,5,1,1,5,1
"1285",2628,3,2,4,NA,1,5,5,5,5,4
"1286",2629,3,2,1,NA,0,4,4,4,4,4
"1287",2630,3,2,4,NA,1,5,5,3,5,5
"1288",2631,3,2,2,NA,1,5,1,1,5,5
"1289",2632,3,2,2,NA,1,5,5,5,5,5
"1290",2633,3,2,4,NA,2,5,1,3,5,5
"1291",2634,3,2,4,NA,3,4,4,3,4,4
"1292",2635,3,2,4,NA,0,5,4,3,4,3
"1293",2636,3,2,4,NA,0,5,4,3,4,4
"1294",2637,3,2,4,NA,0,5,5,4,5,1
"1295",2638,3,2,4,NA,0,5,5,5,5,5
"1296",2639,3,2,4,NA,1,3,1,3,4,4
"1297",2640,3,2,4,NA,3,5,5,3,5,3
"1298",2641,3,2,2,NA,0,5,5,4,5,5
"1299",2642,3,2,4,NA,1,3,1,1,3,5
"1300",2643,3,2,4,NA,0,5,2,1,5,1
"1301",2644,3,2,2,NA,1,5,4,3,4,5
"1302",2645,3,2,4,NA,0,5,5,3,5,5
"1303",2646,3,2,3,NA,0,4,4,4,4,4
"1304",2647,3,2,1,NA,1,5,5,5,5,5
"1305",2648,3,2,4,NA,1,5,5,5,5,5
"1306",2649,3,2,4,NA,3,5,98,5,5,3
"1307",2650,3,2,4,NA,1,5,4,5,5,3
"1308",2651,3,2,4,NA,0,5,5,5,5,1
"1309",2652,3,2,4,NA,0,5,1,4,5,5
"1310",2653,3,2,4,NA,1,5,5,3,4,5
"1311",2654,3,2,4,NA,2,5,4,5,5,3
"1312",2655,3,2,4,NA,5,5,4,4,5,5
"1313",2656,3,2,4,NA,1,5,5,5,5,5
"1314",2657,3,2,4,NA,3,5,1,3,5,5
"1315",2658,3,2,4,NA,1,5,4,3,5,3
"1316",2659,3,2,4,NA,0,5,5,2,5,2
"1317",2660,3,2,4,NA,0,5,3,3,4,5
"1318",2661,3,2,4,NA,1,4,2,2,4,4
"1319",2662,3,2,4,NA,0,5,5,5,4,5
"1320",2663,3,2,4,NA,1,5,1,4,4,4
"1321",2664,3,2,4,NA,0,3,4,5,5,5
"1322",2665,3,2,4,NA,3,5,5,5,5,5
"1323",2666,3,2,4,NA,2,5,5,2,4,3
"1324",2667,3,2,4,NA,0,4,4,4,3,4
"1325",2668,3,2,4,NA,0,5,5,2,5,5
"1326",2669,3,2,4,NA,1,4,1,1,5,5
"1327",2670,3,2,4,NA,1,5,4,5,5,5
"1328",2671,3,2,4,NA,0,4,4,4,4,5
"1329",2672,3,2,4,NA,1,5,5,3,5,3
"1330",2673,3,2,4,NA,2,5,5,3,5,4
"1331",2674,3,2,1,NA,0,5,3,2,3,4
"1332",2675,3,2,4,NA,1,5,5,3,4,4
"1333",2676,3,2,4,NA,1,5,5,5,5,5
"1334",2677,3,2,4,NA,1,5,1,5,5,5
"1335",2678,3,2,2,NA,0,99,99,4,99,99
"1336",2679,3,2,4,NA,1,5,1,3,3,4
"1337",2680,3,2,4,NA,1,5,4,4,5,5
"1338",2681,3,2,4,NA,1,5,3,4,5,5
"1339",2682,3,2,4,NA,1,3,1,2,4,5
"1340",2683,3,2,4,NA,1,5,3,4,5,5
"1341",2684,3,2,4,NA,0,5,5,4,4,4
"1342",2685,3,2,4,NA,1,5,3,3,5,4
"1343",2686,3,2,4,NA,1,5,4,5,5,4
"1344",2687,3,2,2,NA,1,4,98,2,4,4
"1345",2688,3,2,4,NA,2,4,4,4,5,5
"1346",2689,3,2,4,NA,2,5,5,5,5,5
"1347",2690,3,2,4,NA,1,5,3,3,4,2
"1348",2691,3,2,4,NA,3,5,5,3,5,5
"1349",2692,3,2,4,NA,1,5,1,4,5,4
"1350",2693,3,2,4,NA,0,5,3,3,5,5
"1351",2694,3,2,2,NA,0,5,3,3,4,5
"1352",2695,3,2,4,NA,0,5,3,2,5,5
"1353",2696,3,2,4,NA,1,4,3,1,4,5
"1354",2697,3,2,4,NA,1,5,99,2,5,4
"1355",2698,3,2,2,NA,0,2,2,3,4,5
"1356",2699,3,2,4,NA,0,5,1,3,5,1
"1357",2700,3,2,1,NA,1,5,5,5,5,5
"1358",2701,3,2,4,NA,1,4,4,3,4,1
"1359",2702,3,2,4,NA,2,5,4,3,5,4
"1360",2703,3,2,4,NA,1,5,1,1,5,5
"1361",2704,3,2,4,NA,1,4,4,4,4,5
"1362",2705,3,2,4,NA,3,5,99,99,5,99
"1363",2706,3,2,4,NA,1,5,1,1,5,1
"1364",2707,3,2,2,NA,1,5,5,5,5,5
"1365",2708,3,2,4,NA,1,4,4,2,5,2
"1366",2709,3,2,4,NA,2,5,5,2,5,4
"1367",2710,3,2,4,NA,1,5,5,2,2,3
"1368",2711,3,2,1,NA,1,5,5,3,5,3
"1369",2712,3,2,2,NA,1,4,1,1,4,5
"1370",2713,3,2,4,NA,1,5,5,2,4,2
"1371",2714,3,2,4,NA,3,5,4,4,4,4
"1372",2715,3,2,1,NA,1,5,5,5,5,5
"1373",2716,3,2,4,NA,0,4,5,2,3,5
"1374",2717,3,2,4,NA,2,5,3,1,5,4
"1375",2718,3,2,4,NA,0,5,3,1,4,5
"1376",2719,3,2,4,NA,0,5,4,3,5,5
"1377",2720,3,2,4,NA,1,5,1,3,5,3
"1378",2721,3,2,4,NA,1,5,4,3,5,4
"1379",2722,3,2,4,NA,2,5,3,3,5,5
"1380",2723,3,2,4,NA,0,5,1,5,5,5
"1381",2724,3,2,1,NA,2,5,5,5,5,5
"1382",2725,3,2,4,NA,1,5,4,3,4,4
"1383",2726,3,2,4,NA,4,5,5,5,5,5
"1384",2727,3,2,3,NA,1,5,5,4,5,5
"1385",2728,3,2,4,NA,0,5,4,4,5,4
"1386",2729,3,2,4,NA,2,5,99,3,5,3
"1387",2730,3,2,4,NA,1,5,2,2,2,1
"1388",2731,3,2,4,NA,1,5,2,3,5,4
"1389",2732,3,2,4,NA,1,5,1,4,5,5
"1390",2733,3,2,1,NA,3,5,5,3,2,4
"1391",2734,3,2,4,NA,3,4,4,3,5,5
"1392",2735,3,2,1,NA,0,5,5,5,5,5
"1393",2736,3,2,4,NA,1,5,5,2,5,4
"1394",2737,3,2,4,NA,0,5,1,3,5,5
"1395",2738,3,2,4,NA,6,5,4,3,5,2
"1396",2739,3,2,4,NA,3,5,5,2,5,1
"1397",2740,3,2,4,NA,2,5,5,3,5,4
"1398",2741,3,2,4,NA,1,5,5,3,4,4
"1399",2742,3,2,4,NA,1,5,5,5,5,5
"1400",2743,3,2,4,NA,2,5,1,2,4,4
"1401",2744,3,2,4,NA,0,5,5,98,5,98
"1402",2745,3,2,4,NA,1,5,5,4,5,4
"1403",2746,3,2,4,NA,1,5,1,3,5,5
"1404",2747,3,2,2,NA,0,5,5,5,5,5
"1405",2748,3,2,4,NA,3,5,1,1,5,1
"1406",2749,3,2,3,NA,1,5,5,4,5,5
"1407",2750,3,2,4,NA,0,5,5,3,5,5
"1408",2751,3,2,2,NA,1,2,1,1,1,98
"1409",2752,3,2,4,NA,2,5,1,4,5,5
"1410",2753,3,2,4,NA,0,2,1,1,2,5
"1411",2754,3,2,2,NA,2,5,5,3,5,5
"1412",2755,3,2,4,NA,1,5,1,1,5,5
"1413",2756,3,2,4,NA,0,5,2,3,4,4
"1414",2757,3,2,4,NA,1,5,5,5,5,3
"1415",2758,3,2,2,NA,1,5,1,4,5,4
"1416",2759,3,2,4,NA,0,5,1,1,5,5
"1417",2760,3,2,4,NA,NA,5,5,4,5,5
"1418",2761,3,2,4,NA,2,5,4,3,5,3
"1419",2762,3,2,4,NA,1,5,5,4,5,3
"1420",2763,3,2,4,NA,0,2,3,2,5,5
"1421",2764,3,2,4,NA,1,5,5,5,5,5
"1422",2765,3,2,4,NA,0,5,5,4,5,4
"1423",2766,3,2,4,NA,0,5,1,4,4,4
"1424",2767,3,2,4,NA,1,5,5,1,3,1
"1425",2768,3,2,4,NA,0,5,5,5,5,5
"1426",2769,3,2,4,NA,1,5,4,5,5,4
"1427",2770,3,2,4,NA,1,5,5,1,5,1
"1428",2771,3,2,4,NA,1,5,5,2,5,1
"1429",2772,3,2,4,NA,3,5,5,5,5,4
"1430",2773,3,2,1,NA,0,4,1,2,3,4
"1431",2774,3,2,4,NA,0,4,3,4,4,5
"1432",2775,3,2,4,NA,4,4,3,3,5,5
"1433",2776,3,2,3,NA,2,5,99,4,3,5
"1434",2777,3,2,4,NA,1,5,3,2,5,2
"1435",2778,3,2,4,NA,2,3,4,4,4,5
"1436",2779,3,2,4,NA,0,5,3,2,5,5
"1437",2780,3,2,4,NA,0,5,4,3,5,2
"1438",2781,3,2,4,NA,1,4,98,4,5,4
"1439",2782,3,2,2,NA,1,5,1,5,5,5
"1440",2783,3,2,4,NA,2,4,4,1,5,4
"1441",2784,3,2,4,NA,1,4,3,3,4,4
"1442",2785,3,2,4,NA,1,5,5,3,5,5
"1443",2786,3,2,4,NA,1,5,5,5,5,2
"1444",2787,3,2,4,NA,1,5,5,3,4,5
"1445",2788,3,2,4,NA,1,5,5,5,5,5
"1446",2789,3,2,1,NA,0,5,5,3,3,5
"1447",2790,3,2,4,NA,0,5,2,3,5,2
"1448",2791,3,2,4,NA,0,5,2,2,5,2
"1449",2792,3,2,4,NA,1,5,4,3,4,5
"1450",2793,3,2,2,NA,1,5,1,2,3,5
"1451",2794,3,2,4,NA,1,5,1,4,5,5
"1452",2795,3,2,4,NA,0,5,2,5,5,5
"1453",2796,3,2,2,NA,0,5,5,5,5,5
"1454",2797,3,2,4,NA,0,5,4,4,4,3
"1455",2798,3,2,4,NA,1,2,1,1,3,5
"1456",2799,3,2,4,NA,1,5,5,4,5,3
"1457",2800,3,2,2,NA,0,5,5,5,5,5
"1458",2801,3,2,3,NA,1,4,3,1,2,5
"1459",2802,3,2,4,NA,0,5,3,2,4,3
"1460",2803,3,2,4,NA,2,5,1,3,5,5
"1461",2804,3,2,4,NA,0,5,3,4,3,3
"1462",2805,3,2,4,NA,2,5,3,3,5,2
"1463",2806,3,2,2,NA,0,5,2,3,5,5
"1464",2807,3,2,1,NA,1,4,1,3,5,5
"1465",2808,3,2,4,NA,1,5,1,1,5,3
"1466",2809,3,2,4,NA,1,5,3,4,4,4
"1467",2810,3,2,4,NA,2,5,5,5,5,5
"1468",2811,3,2,4,NA,1,5,5,3,5,4
"1469",2812,3,2,4,NA,1,5,5,5,5,5
"1470",2813,3,2,4,NA,0,5,5,5,5,5
"1471",2814,3,2,4,NA,1,5,3,4,4,5
"1472",2815,3,2,4,NA,0,3,2,2,2,5
"1473",2816,3,2,4,NA,0,5,4,99,3,3
"1474",2817,3,2,4,NA,2,5,1,5,5,5
"1475",2818,3,2,4,NA,1,4,3,3,4,1
"1476",2819,3,2,4,NA,0,5,1,1,5,3
"1477",2820,3,2,4,NA,2,5,3,3,4,3
"1478",2821,3,2,4,NA,1,5,5,2,2,3
"1479",2822,3,2,3,NA,0,5,5,5,5,5
"1480",2823,3,2,4,NA,2,5,4,4,4,5
"1481",2824,3,2,4,NA,3,5,5,3,5,4
"1482",2825,3,2,4,NA,1,3,4,4,5,5
"1483",2826,3,2,4,NA,1,5,5,4,5,4
"1484",2827,3,2,4,NA,1,5,98,98,5,5
"1485",2828,3,2,3,NA,1,5,1,4,5,5
"1486",2829,3,2,4,NA,3,5,5,5,5,5
"1487",2830,3,2,4,NA,1,5,3,2,5,5
"1488",2831,3,2,1,NA,1,5,1,1,5,1
"1489",2832,3,2,4,NA,1,5,1,3,5,5
"1490",2833,3,2,2,NA,4,5,4,4,5,5
"1491",2834,3,2,4,NA,1,5,5,3,5,2
"1492",2835,3,2,4,NA,1,3,1,2,4,4
"1493",2836,3,2,4,NA,1,5,3,2,5,5
"1494",2837,3,2,4,NA,1,5,4,3,5,3
"1495",2838,3,2,4,NA,0,3,2,1,2,5
"1496",2839,3,2,4,NA,1,5,5,3,5,4
"1497",2840,3,2,4,NA,2,5,3,1,5,5
"1498",2841,3,2,4,NA,4,5,3,3,5,3
"1499",2842,3,2,4,NA,1,5,1,1,5,4
"1500",2843,3,2,4,NA,1,5,2,3,5,4
"1501",2844,3,2,4,NA,1,5,4,3,5,5
"1502",2845,3,2,4,NA,2,5,5,4,4,4
"1503",2846,3,2,4,NA,1,5,1,2,5,3
